1000
25
0	35	35	0	0	1000	0
1	41	49	10	451	974	10
2	35	17	7	18	534	10
3	55	45	13	378	733	10
4	55	20	19	477	965	10
5	15	30	26	20	610	10
6	25	30	3	245	684	10
7	20	50	5	172	569	10
8	10	43	9	245	640	10
9	55	60	16	231	666	10
10	30	60	16	430	779	10
11	20	65	12	33	511	10
12	50	35	19	50	523	10
13	30	25	23	462	978	10
14	15	10	20	32	694	10
15	30	5	8	30	519	10
16	10	20	19	102	543	10
17	5	30	2	444	959	10
18	20	40	12	229	582	10
19	15	60	17	95	552	10
20	45	65	9	418	829	10
21	45	20	11	36	509	10
22	45	10	18	246	657	10
23	55	5	29	36	514	10
24	65	35	3	435	960	10
25	65	20	6	438	956	10
