1000
50
0	40	50	0	0	960	0
1	25	85	20	0	911	10
2	22	75	30	0	919	10
3	22	85	10	0	910	10
4	20	80	40	644	764	10
5	20	85	20	0	909	10
6	18	75	20	0	916	10
7	15	75	20	0	914	10
8	15	80	10	367	487	10
9	10	35	20	371	491	10
10	10	40	30	0	918	10
11	8	40	40	195	315	10
12	8	45	20	0	917	10
13	5	35	10	653	773	10
14	5	45	10	0	914	10
15	2	40	20	174	294	10
16	0	40	20	0	908	10
17	0	45	20	0	909	10
18	44	5	20	0	904	10
19	42	10	40	0	909	10
20	42	15	10	0	914	10
21	40	5	10	0	905	10
22	40	15	40	0	915	10
23	38	5	30	201	321	10
24	38	15	10	0	914	10
25	35	5	20	784	904	10
26	95	30	30	0	891	10
27	95	35	20	0	892	10
28	92	30	10	0	894	10
29	90	35	10	0	897	10
30	88	30	10	0	898	10
31	88	35	20	0	899	10
32	87	30	10	0	898	10
33	85	25	10	0	898	10
34	85	35	30	0	902	10
35	67	85	20	0	905	10
36	65	85	40	0	906	10
37	65	82	10	0	909	10
38	62	80	30	278	398	10
39	60	80	10	0	913	10
40	60	85	30	0	909	10
41	58	75	20	0	919	10
42	55	80	10	0	916	10
43	55	85	20	0	911	10
44	55	82	10	217	337	10
45	20	82	10	0	912	10
46	18	80	10	0	912	10
47	2	45	10	0	911	10
48	42	5	10	0	904	10
49	42	12	10	0	911	10
50	72	35	30	0	914	10
