200
25
0	40	50	0	0	1236	0
1	45	68	10	850	1030	90
2	45	70	30	758	938	90
3	42	66	10	16	196	90
4	42	68	10	665	845	90
5	42	65	10	15	195	90
6	40	69	20	572	752	90
7	40	66	20	108	288	90
8	38	68	20	200	380	90
9	38	70	10	480	660	90
10	35	66	10	294	474	90
11	35	69	10	387	567	90
12	25	85	20	597	777	90
13	22	75	30	30	210	90
14	22	85	10	504	684	90
15	20	80	40	317	497	90
16	20	85	40	412	592	90
17	18	75	20	34	214	90
18	15	75	20	127	307	90
19	15	80	10	222	402	90
20	30	50	10	10	190	90
21	30	52	20	850	1030	90
22	28	52	20	758	938	90
23	28	55	10	665	845	90
24	25	50	10	15	195	90
25	25	52	40	107	287	90
