1000
50
0	40	50	0	0	960	0
1	25	85	20	388	911	10
2	22	75	30	30	546	10
3	22	85	10	353	708	10
4	20	80	40	425	913	10
5	20	85	20	40	630	10
6	18	75	20	228	667	10
7	15	75	20	161	558	10
8	15	80	10	229	624	10
9	10	35	20	213	648	10
10	10	40	30	404	753	10
11	8	40	40	33	511	10
12	8	45	20	46	519	10
13	5	35	10	395	911	10
14	5	45	10	35	697	10
15	2	40	20	39	528	10
16	0	40	20	94	535	10
17	0	45	20	394	909	10
18	44	5	20	218	571	10
19	42	10	40	85	542	10
20	42	15	10	391	802	10
21	40	5	10	45	517	10
22	40	15	40	229	640	10
23	38	5	30	45	523	10
24	38	15	10	389	914	10
25	35	5	20	386	904	10
26	95	30	30	389	788	10
27	95	35	20	57	600	10
28	92	30	10	55	575	10
29	90	35	10	52	536	10
30	88	30	10	90	521	10
31	88	35	20	50	534	10
32	87	30	10	425	898	10
33	85	25	10	51	602	10
34	85	35	30	342	751	10
35	67	85	20	410	905	10
36	65	85	40	43	617	10
37	65	82	10	410	823	10
38	62	80	30	114	561	10
39	60	80	10	36	658	10
40	60	85	30	191	586	10
41	58	75	20	201	670	10
42	55	80	10	33	568	10
43	55	85	20	429	838	10
44	55	82	10	49	504	10
45	20	82	10	37	597	10
46	18	80	10	315	782	10
47	2	45	10	38	606	10
48	42	5	10	396	904	10
49	42	12	10	341	658	10
50	72	35	30	351	782	10
