1000
25
0	35	35	0	0	1000	0
1	41	49	10	190	974	10
2	35	17	7	18	792	10
3	55	45	13	289	822	10
4	55	20	19	679	800	10
5	15	30	26	20	906	10
6	25	30	3	355	574	10
7	20	50	5	72	669	10
8	10	43	9	393	492	10
9	55	60	16	394	503	10
10	30	60	16	517	692	10
11	20	65	12	206	325	10
12	50	35	19	15	725	10
13	30	25	23	694	823	10
14	15	10	20	32	694	10
15	30	5	8	176	299	10
16	10	20	19	102	543	10
17	5	30	2	673	930	10
18	20	40	12	229	582	10
19	15	60	17	95	552	10
20	45	65	9	418	829	10
21	45	20	11	18	727	10
22	45	10	18	349	554	10
23	55	5	29	206	325	10
24	65	35	3	435	960	10
25	65	20	6	826	956	10
