700
50
0	40	50	0	0	3390	0
1	52	75	10	0	3272	90
2	45	70	30	0	3279	90
3	62	69	10	0	3270	90
4	60	66	10	1261	1421	90
5	42	65	10	0	3284	90
6	16	42	20	0	3274	90
7	58	70	20	0	3273	90
8	34	60	20	2887	3047	90
9	28	70	10	2601	2761	90
10	35	66	10	0	3283	90
11	35	69	10	2698	2858	90
12	25	85	20	0	3261	90
13	22	75	30	2405	2565	90
14	22	85	10	0	3260	90
15	20	80	40	2216	2376	90
16	20	85	40	0	3259	90
17	18	75	20	0	3266	90
18	15	75	20	0	3264	90
19	15	80	10	0	3260	90
20	30	50	10	0	3290	90
21	30	56	20	0	3288	90
22	28	52	20	0	3287	90
23	14	66	10	1643	1803	90
24	25	50	10	0	3285	90
25	22	66	40	2504	2664	90
26	8	62	10	0	3265	90
27	23	52	10	0	3282	90
28	4	55	20	0	3263	90
29	20	50	10	0	3280	90
30	20	55	10	0	3279	90
31	10	35	20	0	3266	90
32	10	40	30	0	3268	90
33	8	40	40	0	3266	90
34	8	45	20	0	3267	90
35	5	35	10	0	3261	90
36	5	45	10	0	3264	90
37	2	40	20	0	3260	90
38	0	40	30	1063	1223	90
39	0	45	20	0	3259	90
40	36	18	10	0	3267	90
41	35	32	10	0	3281	90
42	33	32	20	0	3280	90
43	33	35	10	0	3283	90
44	32	20	10	1913	2073	90
45	30	30	10	0	3277	90
46	34	25	30	0	3274	90
47	30	35	10	0	3281	90
48	36	40	10	0	3289	90
49	48	20	10	0	3268	90
50	26	32	10	0	3277	90
