1000
25
0	40	50	0	0	960	0
1	25	85	20	388	911	10
2	22	75	30	30	546	10
3	22	85	10	353	708	10
4	20	80	40	425	913	10
5	20	85	20	40	630	10
6	18	75	20	228	667	10
7	15	75	20	161	558	10
8	15	80	10	229	624	10
9	10	35	20	213	648	10
10	10	40	30	404	753	10
11	8	40	40	33	511	10
12	8	45	20	46	519	10
13	5	35	10	395	911	10
14	5	45	10	35	697	10
15	2	40	20	39	528	10
16	0	40	20	94	535	10
17	0	45	20	394	909	10
18	44	5	20	218	571	10
19	42	10	40	85	542	10
20	42	15	10	391	802	10
21	40	5	10	45	517	10
22	40	15	40	229	640	10
23	38	5	30	45	523	10
24	38	15	10	389	914	10
25	35	5	20	386	904	10
