1000
50
0	35	35	0	0	1000	0
1	41	49	10	658	898	10
2	35	17	7	93	333	10
3	55	45	13	436	676	10
4	55	20	19	620	860	10
5	15	30	26	20	260	10
6	25	30	3	345	585	10
7	20	50	5	251	491	10
8	10	43	9	323	563	10
9	55	60	16	329	569	10
10	30	60	16	485	725	10
11	20	65	12	146	386	10
12	50	35	19	167	407	10
13	30	25	23	639	879	10
14	15	10	20	32	272	10
15	30	5	8	118	358	10
16	10	20	19	203	443	10
17	5	30	2	682	922	10
18	20	40	12	286	526	10
19	15	60	17	204	444	10
20	45	65	9	504	744	10
21	45	20	11	153	393	10
22	45	10	18	332	572	10
23	55	5	29	146	386	10
24	65	35	3	656	896	10
25	65	20	6	716	956	10
26	45	30	17	508	748	10
27	35	40	16	60	300	10
28	41	37	16	65	305	10
29	64	42	9	132	372	10
30	40	60	21	187	427	10
31	31	52	27	94	334	10
32	35	69	23	599	839	10
33	53	52	11	24	264	10
34	65	55	14	452	692	10
35	63	65	8	630	870	10
36	2	60	5	41	281	10
37	20	20	8	530	770	10
38	5	5	16	234	474	10
39	60	12	31	33	273	10
40	40	25	9	279	519	10
41	42	7	5	334	574	10
42	24	12	5	25	265	10
43	23	3	7	543	783	10
44	11	14	18	167	407	10
45	6	38	16	29	269	10
46	2	48	1	452	692	10
47	8	56	27	48	288	10
48	13	52	36	720	960	10
49	6	68	30	401	641	10
50	47	47	13	475	715	10
