200
25
0	35	35	0	0	230	0
1	41	49	10	0	204	10
2	35	17	7	0	202	10
3	55	45	13	0	197	10
4	55	20	19	139	169	10
5	15	30	26	0	199	10
6	25	30	3	89	119	10
7	20	50	5	0	198	10
8	10	43	9	85	115	10
9	55	60	16	87	117	10
10	30	60	16	114	144	10
11	20	65	12	57	87	10
12	50	35	19	0	205	10
13	30	25	23	149	179	10
14	15	10	20	32	62	10
15	30	5	8	51	81	10
16	10	20	19	65	95	10
17	5	30	2	147	177	10
18	20	40	12	77	107	10
19	15	60	17	66	96	10
20	45	65	9	116	146	10
21	45	20	11	0	201	10
22	45	10	18	87	117	10
23	55	5	29	58	88	10
24	65	35	3	143	173	10
25	65	20	6	156	186	10
